id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
f5c99b74-4300-4584-a866-e3a45d0a2e72,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/056081.mp3,Al-Muddathir,Al-Waqi'a,Yunus,Al-Ghashiya,2,
406fd062-0394-42ee-8084-b4d01f447020,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046011.mp3,Al-Ahqaf,Luqman,Al-Furqan,Al-Infitar,1,
58d1ceeb-c90b-40e0-9529-4bcaf6b73001,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051020.mp3,Adh-Dhariyat,Ta-Ha,Al-Lail,An-Nur,1,
0ac0d02e-a2ca-4a36-b83a-e756a8c503ec,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054009.mp3,Qaf,Al-A'la,Al-Qamar,Luqman,3,
86464a03-22b3-4c17-96e5-e44efca7c903,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/038077.mp3,Al-Qasas,Sad,Al-A'la,Al-'Adiyat,2,
84ea8ae3-934a-4277-92f8-539fc2e6119c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054054.mp3,Fatir,Al-Qamar,As-Saffat,Yusuf,2,
a027eede-655d-48a9-ab13-0714b028157c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/036042.mp3,Hud,Al-Jinn,Ya-Sin,Al-Hajj,3,
356d83ad-ba55-4f75-9bbd-e4d5343ab153,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/038037.mp3,Abasa,Nuh,Sad,At-Takwir,3,
06e0c8b4-ae86-4c71-8236-353ebd1172e9,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034017.mp3,Saba',Ad-Duhaa,Maryam,Al-Ma'idah,1,
a901a85f-0f3f-4d8a-8141-9f6472957e9a,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/039037.mp3,Yunus,Az-Zumar,At-Tahrim,Al-Ahzab,2,
3d2314ff-768b-4e96-b909-0716fd021265,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041015.mp3,Al-Kafirun,At-Tariq,Fussilat,Qaf,3,
1f89e40b-9f4d-4f3c-bf6c-a4f3cbd38273,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/053038.mp3,An-Najm,Ad-Duhaa,Al-Falaq,An-Nisa',1,
b4cbc324-695f-42f8-9725-ea89f1c1f683,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/051023.mp3,Al-Falaq,Al-An'am,Adh-Dhariyat,Ash-Shams,3,
8f37eb1f-47f9-42ff-8ff8-1b819891af5c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/043079.mp3,Al-Qari'a,Az-Zukhruf,An-Nur,Yunus,2,
0dc81c8d-ccf9-4ada-8173-2ec89669f0c9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/033041.mp3,Al-Kawthar,Al-Hashr,Al-Jathiya,Al-Ahzab,4,
72d0969e-12d4-4461-b8c9-5ab9ebfb09ae,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/057025.mp3,At-Tin,Al-Hadid,Hud,At-Taghabun,2,
70368d5f-737d-430b-9eef-c1704453b2ed,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034033.mp3,Saba',Muhammad,Al-Qasas,At-Takwir,1,
c84d6f79-3c83-4e79-ac55-fdfd8f404ef9,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/035010.mp3,Fatir,Al-Mutaffifin,An-Nazi'at,Sad,1,
06d112e8-cae1-4125-984e-0f87bc8afe8e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048003.mp3,Yusuf,Ibrahim,Al-Fath,Al-Hujurat,3,
2879cb84-bca4-45c6-92c0-c830eea62e84,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/041015.mp3,Abasa,Fussilat,Al-Mumtahina,Al-Mujadila,2,
eb572348-af81-407a-a7b4-c0ffd2c58bf4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/031016.mp3,At-Tin,Al-Qadr,Luqman,Maryam,3,
ebd96589-35ce-4111-8081-0f640801cc06,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/033072.mp3,Luqman,Ash-Sharh,Al-Ahzab,Al-Anfal,3,
52dae607-98e8-4517-8bca-1d19303854a9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/057020.mp3,Al-Hadid,Al-Qalam,Al-Kawthar,Luqman,1,
f02d5b72-0eb3-488f-8c0e-c46a6ebf8012,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/034012.mp3,Al-A'raf,Aal-E-Imran,Nuh,Saba',4,
9e0ce51a-3355-41e4-a3a4-40d938caf91e,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/050045.mp3,Qaf,Al-Qadr,An-Nahl,At-Taghabun,1,
b9c996d6-e815-4171-ad73-829ca9651864,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/042041.mp3,Al-Fajr,Sad,Al-Balad,Ash-Shura,4,
86e4c8d7-a41c-4aca-904e-6c6943641891,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/042011.mp3,Ash-Shura,An-Najm,At-Talaq,Luqman,1,
0d2a2ee8-2673-46af-9d32-987a37b4552a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/053056.mp3,Al-Fajr,An-Najm,Al-Waqi'a,Al-Hashr,2,
9159e091-f5af-49bf-8f02-ee6cff59b0ca,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/031007.mp3,Al-'Alaq,Fatir,At-Tariq,Luqman,4,
9f85771b-4d8d-411d-92ef-d678f0080fe7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/056034.mp3,Al-Mulk,At-Tin,Al-Hujurat,Al-Waqi'a,4,
081c8a1d-0714-4565-9fa5-fabb319eab6a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/041032.mp3,Al-Mursalat,Fussilat,An-Nur,Al-Ma'arij,2,
94e4f0b7-77d4-4ecf-a81d-bed86ef5940f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/033070.mp3,Al-'Alaq,Al-Ahzab,Al-Baqarah,Al-Isra,2,
bdb90bd0-c35f-4354-8395-172d22d3d04c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/057028.mp3,Az-Zumar,Al-Hadid,Ta-Ha,Ar-Rum,2,
b72655ef-ea4f-437d-93aa-f0ad611142c1,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/036059.mp3,Ya-Sin,Al-Asr,At-Taghabun,Al-Lail,1,
ca37227a-0d98-49a7-aa9e-aa791973b392,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054014.mp3,Al-Anfal,Ash-Sharh,Al-Qamar,Al-Burooj,3,
b858d9fa-f570-40e3-b096-4386c0ccca44,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/041006.mp3,Al-Fajr,Fussilat,Quraish,Al-Mumtahina,2,
656790c0-e111-4db9-b4e6-06956f119b2e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/036069.mp3,Ya-Sin,Al-Kafirun,Fussilat,Al-Ma'un,1,
90d2d47e-caca-48f3-8cda-c1a6102f57b7,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/043008.mp3,Az-Zukhruf,At-Takathur,Nuh,At-Talaq,1,
cf3280e5-72fe-4db4-9c13-60c6a29a7683,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/036066.mp3,Al-Ma'un,As-Sajda,Al-Qasas,Ya-Sin,4,
93f41a31-3de9-41ec-aafe-a775db37a2a3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055013.mp3,Al-A'la,Ar-Rahman,Al-Mulk,Al-Insan,2,
aa4b8951-2d94-483b-ba7c-33a4e137c444,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043005.mp3,Al-Humaza,Az-Zukhruf,Muhammad,Al-Qalam,2,
6e5d7222-ea9b-4247-91b3-a0d04c716359,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/040007.mp3,At-Takwir,Ghafir,As-Saffat,Al-Qadr,2,
35a82ebf-eea9-4153-80de-3859af1b06e1,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/051015.mp3,At-Talaq,Adh-Dhariyat,Al-Mumtahina,Al-Jinn,2,
c6b0c39b-1ff7-4c20-a2f3-e688a674e6ff,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046010.mp3,Al-Ahqaf,Al-Fath,At-Taghabun,Al-Ma'idah,1,
4bd0e671-01da-4479-86a0-d68e18897df3,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046006.mp3,Al-Lail,Al-Hashr,Al-Ahqaf,Al-Ahzab,3,
2903a768-d368-45e4-aefc-c09d816e9f3a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/030048.mp3,An-Nas,Ar-Rum,At-Tur,Al-Muzzammil,2,
4445bb02-551a-401a-895c-4aea33a2df16,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/030057.mp3,Al-Jinn,Abasa,At-Tawbah,Ar-Rum,4,
104c364b-b4ac-4c1f-8d67-24a61ee36099,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054046.mp3,Al-Mutaffifin,An-Nasr,Al-Qamar,Al-Anbiya,3,
c01d1c29-22d9-43da-8957-be55b96681a0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/040075.mp3,Ibrahim,Al-Mursalat,Adh-Dhariyat,Ghafir,4,
ba4227b7-ddee-460d-959a-492d05615a27,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/056038.mp3,Al-Waqi'a,Luqman,Ash-Shu'ara,Hud,1,
000b9103-0e5e-4963-9311-345981ad067a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/040062.mp3,Al-Anfal,Al-Ankabut,Al-Kahf,Ghafir,4,
c2c756a8-c0f2-4f15-b7c7-ed05810d60b5,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/043047.mp3,Aal-E-Imran,Al-Qari'a,Al-Ma'un,Az-Zukhruf,4,
e495a84b-a6c1-4901-841d-97095888966a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036077.mp3,Al-Ma'arij,Az-Zalzala,Ya-Sin,Al-Kafirun,3,
178855fa-eac6-4361-a863-c397567e24a3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053004.mp3,An-Najm,Al-Qiyama,At-Takathur,Ya-Sin,1,
53ae8fe6-445b-46fb-b83d-192da32b8d59,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/033035.mp3,Al-Mulk,Al-Bayyina,Al-Anbiya,Al-Ahzab,4,
4214a3a6-8c4f-4c82-9488-21c1d0bcaf67,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052003.mp3,At-Tur,An-Nisa',At-Tawbah,Ar-Rahman,1,
d6998790-293b-4b37-b553-b2b4dc6af47a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054001.mp3,As-Saffat,Nuh,Al-Masad,Al-Qamar,4,
b753e963-384c-410a-9dec-6b3bd0c2745f,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/047024.mp3,Quraish,Al-Mumtahina,Muhammad,Ar-Rahman,3,
1d16d512-a239-40e8-a102-165b3a823157,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/031034.mp3,Al-Jumu'a,At-Takathur,Luqman,Al-Qari'a,3,
cc297dad-f750-4e7d-9ae4-9968dd6fb9db,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/031007.mp3,Luqman,Al-Mu'minun,Abasa,Hud,1,
d57fa64f-6cdf-41fd-a430-57c41b8296d2,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/035036.mp3,Sad,Fatir,Al-'Alaq,Al-Ma'arij,2,
debaff49-124d-4947-83d4-48b5c9486896,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/043021.mp3,Al-Kawthar,Al-Hujurat,Az-Zukhruf,Al-Qiyama,3,
bea4d542-99f1-4ad7-93a0-0783b5fbdebc,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/039047.mp3,Al-Muddathir,Al-Humaza,Al-Fil,Az-Zumar,4,
8714398d-b30e-41d1-ba00-3d7a9e6fad99,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/044037.mp3,Quraish,Yusuf,An-Nahl,Ad-Dukhan,4,
a01a56ba-0d47-4825-a40a-d60cfc3f9a30,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/043078.mp3,Al-Asr,Az-Zukhruf,Hud,At-Tawbah,2,
661b8822-76f8-4e4d-8020-3254c79a93bb,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/048007.mp3,At-Tawbah,Al-Fath,Ash-Shu'ara,Al-Qiyama,2,
9a5cd559-61a1-44a2-989f-51672d6951e8,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/045033.mp3,Al-Humaza,Al-Jathiya,Saba',Nuh,2,
2ab79a89-db37-4088-9f7d-73aa13b96ed2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/047032.mp3,Az-Zukhruf,Muhammad,Al-Ikhlas,Hud,2,
cd0929e1-ead6-41df-abc4-be53a3d33f28,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/052014.mp3,Al-Mulk,As-Sajda,At-Tur,Az-Zumar,3,
8abfbcc4-0a56-42d5-8520-d94390b246cd,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/036052.mp3,Fatir,Ya-Sin,An-Najm,Al-Jinn,2,
5791614b-15d7-4e5a-89af-399643787719,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/053052.mp3,Al-'Adiyat,An-Najm,Al-Hajj,Al-Qari'a,2,
8e544673-d0b2-4a43-8df6-c2cb05bb696d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054044.mp3,Al-Qamar,Al-Anbiya,Az-Zalzala,Al-Mumtahina,1,
e60c9da9-0a03-45a6-87a5-115178bbc1ec,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/042042.mp3,Fussilat,Al-Fath,Ash-Shura,Al-Burooj,3,
8c4fdc66-c0cf-4c0a-8f56-1b4cd14025d0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/054035.mp3,Al-Qamar,As-Saffat,Fussilat,Luqman,1,
e4283773-d2b9-4bd9-877b-ae5bd8cd48c3,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/035004.mp3,Al-Muddathir,Fatir,Al-An'am,Al-Fath,2,
07887de2-5d94-476e-a4d2-51d5074c2028,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041018.mp3,Az-Zalzala,Fussilat,An-Naml,Al-Ghashiya,2,
c4637260-1a68-47e0-802a-8245f76fe06d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/043081.mp3,Az-Zukhruf,Al-A'raf,Al-Ankabut,Adh-Dhariyat,1,
e3d38f3d-1a3f-4acd-8a83-9fedf4224fa0,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039064.mp3,Al-Fajr,Al-Insan,Az-Zumar,Al-Kahf,3,
10bb09cb-beb2-47de-802c-a2e113d2c1c6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/052003.mp3,An-Nazi'at,At-Tur,Al-Ankabut,Al-Mulk,2,
cba95873-f1b5-4537-8b06-d339c5d64a69,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/047030.mp3,Al-Lail,Al-Kawthar,Muhammad,Al-'Adiyat,3,
15514efb-f3a1-45b6-a077-fa33196934fa,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/054001.mp3,Al-Ma'arij,Al-Qamar,Al-Kawthar,Qaf,2,
96d519de-9a7b-44b7-9510-b7d84c86d0d0,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/041038.mp3,Fussilat,Al-Baqarah,At-Tin,Al-A'la,1,
3af27b45-6ee1-4165-ac32-419795f747da,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/042049.mp3,Al-Ikhlas,Al-Jathiya,Ash-Shura,At-Tahrim,3,
e38c5437-ec2f-486c-979f-0c8b01168f95,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/035013.mp3,Fatir,Al-Humaza,Ad-Dukhan,At-Tawbah,1,
c2b57f82-e88d-47d7-82c1-d94600853046,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/039054.mp3,Al-'Adiyat,Az-Zumar,Quraish,Al-Isra,2,
1296b75c-c802-40b3-ac09-3dfc122d829d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/031034.mp3,Abasa,Al-Ma'arij,Luqman,Al-Balad,3,
41120662-7d73-4ce0-afc1-b6963a105e5e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036036.mp3,An-Nazi'at,Al-Qari'a,Al-Anfal,Ya-Sin,4,
aa48cb2b-2e71-450e-a056-f1208f95d706,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046032.mp3,Al-'Adiyat,Al-Ahqaf,An-Naml,Al-Inshiqaq,2,
9a391a6b-b416-40e2-b4a4-013b94fff8a6,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/044025.mp3,Al-Hajj,At-Tariq,Az-Zumar,Ad-Dukhan,4,
c98cb1f0-daea-481f-9e53-5e6939752186,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/033044.mp3,Al-Ahzab,Al-Waqi'a,Al-'Adiyat,Al-Qari'a,1,
e569097b-28bc-4886-a07b-40714bff7748,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054011.mp3,Saba',Al-Inshiqaq,Al-Qamar,Al-Hajj,3,
11ff9994-85f0-4966-91f7-9d635230edc4,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/047012.mp3,Muhammad,Ar-Rum,Al-Mujadila,Al-Kahf,1,
03f2d2e5-e1ac-476d-bb06-dfaef4b93b0e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/031031.mp3,Al-Mumtahina,Luqman,As-Sajda,Al-Ahqaf,2,
f611cf24-8f00-40aa-96a6-8611b9b3217c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/055044.mp3,As-Saffat,Ta-Ha,Al-Qamar,Ar-Rahman,4,
495e5862-61bf-49d5-b4b7-a2db31b48a8f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/054028.mp3,Al-Ankabut,An-Nas,Al-Ghashiya,Al-Qamar,4,
72088a7f-8cd5-464d-9f71-3ad54c228c98,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/052035.mp3,Al-Muzzammil,Al-Anfal,Ar-Ra'd,At-Tur,4,
afc6dd52-6c23-4f75-993d-6628c0d3ba7f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/057027.mp3,Al-Fath,Al-Mu'minun,Al-Hadid,Saba',3,
49cc93e1-700c-464d-8f85-c8c06526901a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/039042.mp3,Nuh,Al-Masad,Ad-Dukhan,Az-Zumar,4,
e09427bf-767c-4b56-8bdb-a60e662f4e31,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050008.mp3,An-Nazi'at,Qaf,Al-Ma'arij,Quraish,2,
210e796a-2971-4c68-80a7-d063433a3fd2,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/041036.mp3,Al-Anfal,Ad-Duhaa,Al-Jumu'a,Fussilat,4,
198286e2-c335-4886-b149-5a2e632c3c19,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/033051.mp3,Al-Anfal,Al-Jumu'a,Ash-Shura,Al-Ahzab,4,
c478e083-992c-4340-9139-a153a0d4092e,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046015.mp3,Al-Ahqaf,Al-Fil,Al-Hijr,Al-Hujurat,1,
0c67b2fd-cd6d-4276-a0d5-56399b784dd1,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/038088.mp3,Al-Hujurat,Sad,At-Tawbah,Ghafir,2,
74ac6c43-159a-415d-8cc6-2d456f95e51a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/047001.mp3,Al-Insan,Muhammad,Al-Munafiqoon,Al-Ahzab,2,
785030e8-1eac-4d4c-8b24-aade9c95fa07,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056004.mp3,Al-Mulk,Al-Hashr,Al-'Adiyat,Al-Waqi'a,4,
a97bf6a3-af71-4b49-814e-68eb27388179,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/056002.mp3,Al-Hajj,Al-Hadid,Al-Waqi'a,Ar-Ra'd,3,
f8293357-e592-415b-ac76-6a9e7cba1afc,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/046015.mp3,Al-Ahqaf,Al-Asr,Al-Balad,At-Tur,1,
86091034-9f12-4e9c-82d2-2b638f236064,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/048008.mp3,Al-Fath,Muhammad,Al-Ghashiya,Al-Hijr,1,
5d525e78-0906-4f0f-9137-270e53ba5f2b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/029053.mp3,Al-Ankabut,Al-Falaq,Al-An'am,Ad-Duhaa,1,
68747eea-3e9d-4793-b7a4-41124afc38e8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/038058.mp3,Al-Kafirun,Luqman,Al-Insan,Sad,4,
b3800f1c-3a2a-4146-b2e1-5589ca67b04a,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032026.mp3,Al-Kahf,As-Sajda,Al-Mulk,Nuh,2,
e1de6987-b9b1-4658-8724-4294cf772694,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035013.mp3,Fatir,Ibrahim,Al-Qari'a,Al-Mu'minun,1,
af02e9d2-9cb4-4237-97b2-82600ba3a7e1,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/047037.mp3,Muhammad,Al-Fil,Al-Qasas,Al-Hadid,1,
d92b3057-05f5-43aa-ab5d-386fe652935c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/030052.mp3,Al-Ghashiya,An-Naba,Al-Baqarah,Ar-Rum,4,
2cf199d8-c31a-4569-ae05-67b39a8f39c5,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/041016.mp3,Fussilat,Ad-Dukhan,Al-Qasas,An-Naba,1,
b4c04f9a-0498-4e82-be4a-04ea5bbbb023,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/046023.mp3,Al-Ahqaf,Al-Mu'minun,At-Takwir,Sad,1,
f43016cd-ede7-4007-ac70-233c5a22c85f,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/043047.mp3,Al-Anfal,Az-Zukhruf,Hud,Al-Muddathir,2,
a70f822e-8fd3-4b43-bc88-858a6e368651,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/052045.mp3,Al-Humaza,Al-A'la,Al-Burooj,At-Tur,4,
5fb8781a-de9b-4e97-bf75-8e1b2c61395e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/054055.mp3,Ar-Ra'd,Al-Qamar,Al-Qari'a,Al-A'la,2,
4c83d74a-2e6c-4c8c-9e47-dc6ceb30f940,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/040020.mp3,As-Sajda,An-Naba,Ghafir,Al-Hijr,3,
4c1eb191-2eff-4270-9528-774db7ce2d65,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/050031.mp3,Qaf,Al-Munafiqoon,Saba',Al-A'raf,1,
51c196d8-237c-48de-b964-29c6183f2dc8,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/049007.mp3,Ash-Sharh,As-Saffat,Adh-Dhariyat,Al-Hujurat,4,
1b73f6e7-9a1f-46ec-bcb5-348678b3d6d7,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/039056.mp3,Az-Zumar,An-Nur,An-Nasr,Al-Ahzab,1,
e0ba78aa-5c45-473e-b84e-808967e37407,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/053024.mp3,Al-Kafirun,An-Najm,Al-A'raf,Abasa,2,
f6b49d85-36f7-4306-beb8-0e0fd5349aa7,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/047013.mp3,Ar-Ra'd,Ad-Dukhan,Qaf,Muhammad,4,
8abe1785-4efd-44da-a6d7-31f927029167,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/054036.mp3,Al-Qamar,As-Sajda,An-Nas,Yunus,1,
fddf7456-d142-48ed-a4c0-10beac7492c1,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/046009.mp3,Az-Zukhruf,At-Takwir,Al-Ahqaf,Al-Falaq,3,
5089aca1-4684-46e6-b933-d6bcf02f36e9,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/054020.mp3,Al-Qamar,Al-'Adiyat,Al-Mujadila,Al-Fatiha,1,
18cc5953-19d5-444e-905e-0bedf2002c41,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/035031.mp3,An-Nisa',Ya-Sin,Fatir,Al-Inshiqaq,3,
e504fb1f-6d1f-4183-b7db-2e027129100c,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/037106.mp3,As-Saff,Al-'Alaq,Al-Kafirun,As-Saffat,4,
f9db8138-aa28-4115-bed2-80c6143b5a4d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/052011.mp3,At-Taghabun,Al-Waqi'a,Ash-Shams,At-Tur,4,
e6884847-b25c-4db6-b061-367f38c126f1,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/036049.mp3,Ya-Sin,Al-Lail,Al-Jumu'a,Al-Ma'arij,1,
594cc45e-f345-478a-a7dc-683b661b76df,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/051037.mp3,Al-Falaq,Adh-Dhariyat,Qaf,Fussilat,2,
26093b86-03ee-4333-80c5-706ffd214cba,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/044009.mp3,Ad-Dukhan,Al-An'am,Al-Kahf,Al-Lail,1,
6ef46f6c-c6b8-4691-917a-c5a56e3a764b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/045031.mp3,Al-Jathiya,Al-Hajj,Al-Ma'arij,Az-Zukhruf,1,
310291ee-61be-4f2a-9c97-802de01cc2a5,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/055061.mp3,Al-Hashr,Ar-Rahman,Abasa,Al-Haqqah,2,
0a8f52fc-0aaf-4d4a-b4bb-54ed1b5efcbf,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/034052.mp3,At-Tariq,Saba',Al-Fatiha,Al-Qari'a,2,
12cdfe10-11b9-4d23-9075-e1df93ed9b4b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/051018.mp3,Al-Hujurat,Adh-Dhariyat,Ad-Dukhan,Luqman,2,
bf32a5a3-d747-4830-91d5-456a1323309f,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/032019.mp3,Hud,As-Sajda,Fatir,Al-Masad,2,
28f2c95c-fb65-4c1a-a576-97226c4faa3a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/040042.mp3,Al-Munafiqoon,Ghafir,Nuh,At-Takwir,2,
