id,question,audio_clip,option_1,option_2,option_3,option_4,answer_index,audio_length
f3e41840-c477-43e0-8069-a4872cf0381b,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069044.mp3,Al-Qari'a,Al-Fatiha,Al-Haqqah,As-Sajda,3,
931e108a-5cfa-4c32-b39b-472beb65438a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067009.mp3,Muhammad,Al-Mursalat,Al-Jinn,Al-Mulk,4,
4f1fa43d-49fc-4a1c-b722-89777ce639f8,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068038.mp3,Al-Qalam,Ar-Ra'd,Al-Masad,Al-Hashr,1,
2aed6c51-d878-44f9-beeb-0906f4dfd2ba,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076007.mp3,Al-Fajr,Yusuf,Al-Mumtahina,Al-Insan,4,
5125a611-fa76-4be4-b1b3-ec63dd369855,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075013.mp3,Al-Hajj,Al-Qiyama,Ash-Sharh,Al-Kafirun,2,
aa0ccb66-a42e-4cad-81be-71e3e1ce9fd8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067022.mp3,At-Takathur,As-Sajda,Al-Mulk,Al-Fatiha,3,
89054ea4-f497-4988-97a9-0f485e11cc38,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068044.mp3,Al-Qamar,As-Saff,Al-Qalam,Al-Mutaffifin,3,
7d166532-c606-4cfe-8800-f82ce2dcd6a1,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/070036.mp3,Al-Kawthar,Al-Jinn,As-Saff,Al-Ma'arij,4,
3378770a-9b34-4b97-8993-bc94b1bb9477,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077002.mp3,Qaf,Saba',Al-Kawthar,Al-Mursalat,4,
82128046-0389-4393-9618-9a7bd3a30228,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067002.mp3,Al-Ikhlas,Al-Bayyina,Al-Qadr,Al-Mulk,4,
eccc716a-3030-4284-ad80-f217e5e28113,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071022.mp3,Nuh,Al-Hajj,Ad-Duhaa,Al-Kahf,1,
06dab9ea-3bfb-4a8f-9614-f91441a764e5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071007.mp3,At-Tahrim,Nuh,Abasa,Al-Qari'a,2,
b6534854-9b96-4bbe-a8c1-8d37854fb20b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075037.mp3,Al-Hujurat,Al-Qiyama,Al-'Adiyat,Al-Qamar,2,
4e1e2101-5aee-4881-b655-6c9e8f1ac380,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067027.mp3,Al-Mulk,Maryam,As-Sajda,Al-Baqarah,1,
3063edaa-dfa1-44fa-be0b-e591ab5152be,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072003.mp3,Al-Fath,Al-Falaq,Al-Jinn,Ar-Rahman,3,
a76743df-8895-4851-ba40-af05350d27ba,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071022.mp3,Nuh,An-Naba,Al-Ghashiya,At-Takwir,1,
4fd5025f-97fc-4597-a6ba-a3afa9144a7b,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077050.mp3,Maryam,Al-Mursalat,Al-Hijr,Al-Ahqaf,2,
ea65a9d7-16dd-4383-8ac1-12b2b8f95f6e,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073014.mp3,Al-Anfal,Ya-Sin,Al-Muzzammil,As-Saffat,3,
dc6778a5-9c34-488f-a840-0f18db3ffd7d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077042.mp3,An-Naba,Al-Mursalat,Al-Asr,Al-Lail,2,
5cf8d78d-9f5b-457b-b0d9-d29ebe96f310,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/075034.mp3,At-Taghabun,Al-Inshiqaq,Al-Qiyama,Al-Jathiya,3,
91782a01-29e4-4ff0-bed8-56c6c5e58729,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075001.mp3,Al-Mutaffifin,Sad,Al-Qiyama,Ash-Shu'ara,3,
2c379961-2f99-4ef3-b067-daa5cde9d846,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/073003.mp3,Yunus,Luqman,Al-Hashr,Al-Muzzammil,4,
305a36b0-1bd0-4687-ba3b-cba002484194,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073005.mp3,Al-Mutaffifin,Al-Ahzab,Fussilat,Al-Muzzammil,4,
bb2bdac7-96d4-43d5-98ff-34b505ce568a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074022.mp3,Al-Muddathir,An-Nas,Ad-Duhaa,Al-Muzzammil,1,
d0bc4ac5-dd6e-4c97-884d-7868465f7e3a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076017.mp3,Al-Insan,Al-Fatiha,Al-Asr,Adh-Dhariyat,1,
69793f73-7f65-4611-aee8-affb98320bb9,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068006.mp3,Sad,Al-Ma'arij,Al-Jinn,Al-Qalam,4,
6c98798e-aa9b-47f3-947f-9a61f88da61c,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076013.mp3,Ad-Dukhan,Al-Ma'idah,Al-Ikhlas,Al-Insan,4,
c8c4afaa-f880-40af-a53e-eeb33b38b9a5,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/067019.mp3,Al-Qari'a,Al-Mulk,Abasa,Al-Mumtahina,2,
0e441521-9ea7-4361-b35f-58e09b830571,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069021.mp3,Ar-Rahman,As-Saff,Al-Haqqah,Ad-Duhaa,3,
7993f586-1382-4a43-ae88-cb013130a3e8,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074044.mp3,Al-Hujurat,Ash-Sharh,Al-Ahzab,Al-Muddathir,4,
3448904d-bf87-4dce-ade8-2ed01459ffd3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/068020.mp3,Al-Qalam,An-Nur,Al-Ma'arij,Al-Insan,1,
04c82f51-7163-4553-a953-cd8ec095eef4,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072010.mp3,Al-Jathiya,Yunus,Al-Mujadila,Al-Jinn,4,
6f286d1c-6ba4-4d4d-aea4-ac4041558318,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076014.mp3,Qaf,Al-Ghashiya,Ya-Sin,Al-Insan,4,
88988122-5253-4084-9188-1ee2ccf53729,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/075017.mp3,Al-Qiyama,Al-Bayyina,Quraish,Az-Zalzala,1,
550f79ad-3e96-404b-9d26-0d8b9194336b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/070024.mp3,At-Tariq,Al-Hashr,Al-Ma'arij,Al-Hijr,3,
460a3d2f-aab3-4ec4-ad4d-14592f8d0bd6,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/075036.mp3,At-Takwir,Al-Qasas,Al-Balad,Al-Qiyama,4,
bcd73cc8-04af-41c2-8d2a-b83f5487a9f6,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076015.mp3,Al-Asr,Quraish,Abasa,Al-Insan,4,
4e13a19d-1be4-43e8-97a1-ca0c1655071a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071026.mp3,Nuh,Al-Hadid,Adh-Dhariyat,Ghafir,1,
dcf94366-2bc0-42cf-828b-88226386a054,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069006.mp3,Ash-Shura,Al-Qiyama,Ash-Shu'ara,Al-Haqqah,4,
f1354941-aed3-4bd9-a0b0-c9593d40608d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069023.mp3,At-Tawbah,Al-Kawthar,Al-Haqqah,Al-Muzzammil,3,
e5e49f65-115d-4b67-abf1-801bc8e4fed3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071026.mp3,Nuh,Al-Mutaffifin,Al-Hajj,Al-Jathiya,1,
cefe0650-b847-407f-816b-40e38f952e16,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077007.mp3,Ghafir,Al-Qari'a,At-Talaq,Al-Mursalat,4,
22fc39de-f5df-4335-adb6-0e22ea0c7957,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/071023.mp3,Sad,Al-Mulk,Al-A'la,Nuh,4,
ede1dade-1403-4feb-a965-6b8ef76a1e68,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069001.mp3,Al-Haqqah,Al-Falaq,Al-Balad,Nuh,1,
2d4b404d-9901-4a68-80eb-b3f53bd94836,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072024.mp3,Al-Insan,Al-Fatiha,Al-Jinn,Al-Inshiqaq,3,
70ffc061-7a7d-4591-a654-19d47425c8b2,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/068041.mp3,Al-Hajj,Al-Qalam,Aal-E-Imran,Fussilat,2,
3bf2f8ea-39fd-4f05-9c0e-f5ab409b0801,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/070007.mp3,Al-Ma'un,Al-Qamar,Al-Mumtahina,Al-Ma'arij,4,
158031c2-5bd4-4537-b137-a0f70168b6dd,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075011.mp3,Al-Qalam,Al-Mujadila,Az-Zumar,Al-Qiyama,4,
f4626629-0a0d-4f66-ae0d-4874b797eb0d,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073012.mp3,Al-Qari'a,Al-Muzzammil,As-Saffat,Adh-Dhariyat,2,
7579cd9a-4b60-4835-8d59-2c484a2ce7e9,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077003.mp3,Al-Ghashiya,Al-A'raf,Al-Mursalat,Ad-Dukhan,3,
ba5e6094-9567-4bad-984a-bfbc59ac75ae,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/068013.mp3,Al-Qalam,An-Nahl,Luqman,Al-Ikhlas,1,
eb2f65a2-798d-435b-a8a9-c2de853038ed,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068052.mp3,Al-Waqi'a,Al-Qasas,Al-Qalam,Al-Insan,3,
687f1abb-984c-4cc1-9e0d-6f68034a6478,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073011.mp3,An-Najm,Al-Muzzammil,Yunus,Sad,2,
1722e85a-c548-47ad-b341-0508dce2843c,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076019.mp3,Al-Insan,Al-Qamar,An-Nas,Ar-Rum,1,
b1a8c6de-dc79-41f6-b650-0b3931a3be5a,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069016.mp3,Al-A'la,Al-Haqqah,At-Tahrim,Al-Mursalat,2,
3b1d439a-5847-46c4-8bfe-5e1003e2dff6,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070026.mp3,Az-Zalzala,An-Nasr,Al-Kafirun,Al-Ma'arij,4,
58188585-9a18-4ec8-801a-6854b597a077,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069042.mp3,Al-Qari'a,Al-Haqqah,An-Nahl,Al-Hashr,2,
7e480eb9-cfe9-4a58-a97a-2dc3a0aa069e,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/069029.mp3,Aal-E-Imran,Yunus,Al-Qadr,Al-Haqqah,4,
3386eb89-0fe8-4962-9948-4b687b436773,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075033.mp3,Al-Isra,Luqman,Al-Qiyama,Az-Zumar,3,
41e255f1-bc0e-4b9a-99da-5e5a2c5f3ab5,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072020.mp3,Al-Humaza,Al-Insan,Al-Mu'minun,Al-Jinn,4,
c919ae59-d5b9-46bd-872d-54e50ea519d3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067011.mp3,Al-Mulk,Maryam,Muhammad,Al-Waqi'a,1,
73647153-1c7f-4952-a23e-8c47c29cc683,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068045.mp3,As-Saff,Al-Qalam,Al-Burooj,Fatir,2,
09c86031-bbba-458d-87b7-238d7c94eb86,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076005.mp3,Al-Insan,Al-Mursalat,Nuh,Al-A'raf,1,
9989207d-483e-419b-aad0-0e32f85d98ae,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077020.mp3,Al-Mursalat,Al-Mu'minun,An-Nas,Quraish,1,
e6aa3637-484f-472d-93a9-ceca404705c0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068009.mp3,Al-Ankabut,Al-Ma'idah,Yunus,Al-Qalam,4,
4b35e900-15a4-479f-adf0-6e8c2b60bc7b,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071019.mp3,Nuh,Al-Ma'arij,Adh-Dhariyat,Al-Hujurat,1,
1fe5e193-0758-48e8-a680-02536dfee2e0,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/072022.mp3,Al-Jinn,Ghafir,Al-Jathiya,Al-Waqi'a,1,
47635b46-010f-4b1b-8fae-c1565895c7f4,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076008.mp3,As-Sajda,Al-Insan,Al-Kafirun,At-Tariq,2,
712ea977-e7d9-46bb-8865-cef5f5f2fc7e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/068027.mp3,Al-Kawthar,Al-Qalam,Al-Mujadila,Al-Mumtahina,2,
c1e3a8ce-377d-484d-a2cf-8d4fb2b3fa82,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/067008.mp3,Al-Mutaffifin,Al-Qalam,Az-Zalzala,Al-Mulk,4,
1ef908b2-c63c-4dc3-8c60-ba5a5cbaed8b,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/073011.mp3,Sad,Al-Anbiya,Ya-Sin,Al-Muzzammil,4,
33275892-aa49-4fbb-8bff-8c0db932b2d2,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/077003.mp3,Al-Qari'a,Al-Mu'minun,Al-Mursalat,Yunus,3,
9be4a672-8f30-43d1-85cc-d6681f5218f0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/073003.mp3,Ash-Shams,Ash-Sharh,Al-Muzzammil,Al-Jinn,3,
a4b30222-bbe1-4373-82c1-1b647d1ba7ea,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/073014.mp3,At-Tariq,Al-Muzzammil,An-Nazi'at,Az-Zalzala,2,
f64e2bcb-7126-4eec-b080-65a15724936d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/070015.mp3,An-Nahl,Al-Ma'arij,Al-A'raf,Al-Ma'un,2,
64606a88-8123-4157-a519-8ae7d1bf70de,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074050.mp3,Al-Ma'un,Al-Ankabut,Al-Muddathir,Al-Falaq,3,
f57c2285-7ef8-43be-a77a-85c88f9248b2,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073012.mp3,Al-Mumtahina,Al-Muzzammil,Al-Mujadila,Ash-Shams,2,
5ddd140a-9dbf-451d-b42b-09355375bef9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071004.mp3,Nuh,Al-Kahf,Aal-E-Imran,Al-An'am,1,
bfb890ad-1fed-4174-9dc4-9a505ffafba3,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/073007.mp3,Al-Muzzammil,An-Nur,Al-Balad,Muhammad,1,
2415c222-8345-4201-81d3-630b9afcb273,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/072009.mp3,Al-Jinn,An-Najm,Ash-Shu'ara,Al-Waqi'a,1,
14d3523a-5763-4fc3-9489-f1969e1f3c11,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076015.mp3,Al-Insan,Al-Baqarah,Al-Falaq,An-Nahl,1,
998d7f79-8f74-4bcb-bba7-2692b53316dc,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/071008.mp3,Nuh,Al-Qari'a,Al-'Adiyat,Abasa,1,
126a10fd-8463-40e7-b663-c74189f2fe6c,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/076005.mp3,Al-Lail,Ad-Duhaa,Al-Mursalat,Al-Insan,4,
40153e04-6d45-497c-bc7c-33d7b27bd159,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/069049.mp3,Al-Muddathir,Al-Ma'un,Luqman,Al-Haqqah,4,
50ccfffa-8b6f-4900-9335-7f40b2e10c89,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070012.mp3,Al-Jathiya,Al-Ma'idah,Al-Ma'arij,At-Tin,3,
c93bd6c2-ee9d-414f-bb33-e49ea5371fa9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074012.mp3,Al-An'am,An-Naml,Al-Muddathir,Al-Jinn,3,
01c6c521-3171-428c-aeef-0e953c4ac4a5,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/068013.mp3,Luqman,Al-Mulk,Al-Qalam,Al-Haqqah,3,
3bf123ab-a2ed-42cb-9425-a315a1bbdd89,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069002.mp3,Al-Qiyama,Al-Haqqah,Al-Asr,Al-Anfal,2,
49e3fe5d-479c-48cd-9876-b7cd007a74ad,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/074009.mp3,As-Sajda,Quraish,Al-Anfal,Al-Muddathir,4,
2992f27b-869c-43f2-9964-e8003fd6bfae,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076004.mp3,Sad,Ar-Rahman,Ar-Rum,Al-Insan,4,
9fc0ddd2-baff-43af-b9cc-630f881d1fc8,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/074002.mp3,Al-Muddathir,At-Tariq,As-Saffat,Al-Anbiya,1,
003a75b9-4d43-4549-a55d-4903296c45f4,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/067012.mp3,Al-Mulk,As-Saffat,Ta-Ha,Al-Bayyina,1,
e7135801-8e33-4ea8-83b4-ba75d44a38ee,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/070039.mp3,Hud,Luqman,At-Tur,Al-Ma'arij,4,
d485ec01-5868-4234-9035-26c3ad4d349e,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/075007.mp3,Al-A'la,Al-Qiyama,Al-Bayyina,Al-Ma'idah,2,
9b201df2-d966-4138-ba70-d03044e91175,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075001.mp3,Yunus,Az-Zumar,Al-Hajj,Al-Qiyama,4,
f4b159eb-2f3f-4159-ad8b-3f0847e876cc,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075017.mp3,At-Takathur,Fatir,Al-Haqqah,Al-Qiyama,4,
175d05d8-2e43-4734-a481-b6949da63f81,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/076031.mp3,Al-Insan,Ar-Ra'd,Al-Fil,Al-Qiyama,1,
e603c3af-2eff-4d5b-90d0-cb00aae4635d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/073003.mp3,Al-Waqi'a,Al-Muzzammil,Ar-Rum,Al-Isra,2,
01fdfb8c-e9c4-4019-b566-03d52a571953,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/076013.mp3,Hud,Al-Ma'un,Al-Ikhlas,Al-Insan,4,
d2fcb0ec-c26b-4f73-930c-3c7f96d3a8be,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069023.mp3,Al-Haqqah,As-Saff,Al-Hadid,Al-Furqan,1,
b175dab7-2cbe-479f-8052-3e82b21de18d,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070026.mp3,Adh-Dhariyat,Al-Ma'arij,Al-Muzzammil,As-Saff,2,
1322036c-83dc-4fc5-bd1b-dc20958cb7b9,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067019.mp3,Al-An'am,Al-Mulk,Abasa,Al-Infitar,2,
2bcc6d43-19ac-42fe-966b-1a9ae648d9a7,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/069012.mp3,Al-Haqqah,As-Saff,Al-Isra,Ibrahim,1,
ecd2c6c9-56a3-44a6-ac34-098b0ec8c7d3,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/072018.mp3,Al-Mumtahina,Al-Insan,Al-Jinn,Al-Mujadila,3,
6afe4232-5cc4-495e-bb29-b58fbf3a6c67,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/068048.mp3,As-Sajda,Al-Ma'arij,Al-Qalam,Al-Hujurat,3,
09cf2e23-96e2-46fa-8786-e8247a7c9061,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/074048.mp3,Al-Balad,Al-Burooj,Al-Mumtahina,Al-Muddathir,4,
ffd94975-68ed-4b95-9434-2b8e29a01d14,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/067025.mp3,Al-Mu'minun,Al-Hadid,Al-Ma'un,Al-Mulk,4,
12a8b7f4-297b-4ad0-a566-203072343e28,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070033.mp3,Al-Ahqaf,Al-Ma'arij,Quraish,Al-Mumtahina,2,
2c7cd0b5-22d2-4925-8b85-f3efadfaea4e,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/076012.mp3,At-Tahrim,Muhammad,Al-Lail,Al-Insan,4,
cc1eca4e-9b03-417c-b9c0-30286d7a8ad9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/069010.mp3,Al-Jathiya,Al-Burooj,Al-Haqqah,An-Nas,3,
53ab0713-85db-4c39-a6f9-9fc6b25056c0,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/071006.mp3,Al-Qadr,Al-Anbiya,Nuh,Al-Hashr,3,
b26031e5-4cf0-4e4e-bfb7-cf4f0394419a,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074013.mp3,At-Takwir,Al-Muddathir,Al-Kafirun,Al-Hijr,2,
9c875b2e-e1c5-4cb3-9d04-459c590907e9,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/071011.mp3,Al-Fath,Nuh,Al-Hajj,Az-Zumar,2,
956e5ddb-a492-4e8e-906d-8cb8f5e3e1c2,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/076024.mp3,Al-Kafirun,Saba',Ya-Sin,Al-Insan,4,
4318ffd2-1900-4e73-86a9-bae76cd935b4,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077031.mp3,Az-Zumar,Al-Mursalat,Al-Jathiya,Al-Qiyama,2,
3c276c39-8257-4d24-a247-85654adbd551,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071024.mp3,Abasa,Nuh,Al-Hajj,Fatir,2,
c778c3cb-6457-4681-bbc0-d870ce273c51,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/069009.mp3,Al-Qadr,Ash-Shams,Al-Haqqah,Al-Hijr,3,
9b1c6ec4-8dad-42df-b2f9-9304ac293e9e,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/070003.mp3,Ad-Dukhan,Az-Zalzala,Al-Qamar,Al-Ma'arij,4,
72a86907-156d-4fae-bb08-5b69ab62fe22,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077007.mp3,Fatir,Al-Asr,Al-Ikhlas,Al-Mursalat,4,
e245af1e-7f53-4e2b-a466-839566e5861d,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/075029.mp3,As-Sajda,Al-Qiyama,Al-Infitar,Hud,2,
d637a8ae-4654-447a-941c-490b8e67d3d0,What is the name of this Surah?,https://verses.quran.com/Shuraym/mp3/070002.mp3,Al-'Alaq,Aal-E-Imran,Al-Ahzab,Al-Ma'arij,4,
5f9dc93f-b905-4718-ab1e-690f8a286129,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072004.mp3,Al-Insan,At-Tin,Ash-Shams,Al-Jinn,4,
f97a64f1-7f63-416b-acc2-1d5607808b93,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/077024.mp3,Ash-Shura,An-Nas,Al-Mursalat,Al-Hadid,3,
9f1cb0c6-ebda-4d44-b67d-41e639ab5c03,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/067023.mp3,Saba',Az-Zukhruf,An-Nas,Al-Mulk,4,
3e5049a6-c8bc-4910-b505-d643c88a1e29,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/068045.mp3,Al-Qalam,Ya-Sin,An-Najm,Ghafir,1,
504c2e20-7769-4057-9175-45965a1cf039,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/075036.mp3,Aal-E-Imran,Abasa,Al-Qiyama,At-Tur,3,
9c68e4d1-d2f1-4e0d-8697-db653d3d34c6,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/075028.mp3,Al-Qiyama,Sad,Al-Qasas,An-Nisa',1,
c90b73a8-41a2-493b-94f5-ab64f183b20f,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/074002.mp3,Al-Insan,An-Nahl,Al-Inshiqaq,Al-Muddathir,4,
f73f0e38-5e57-48bf-84ff-3df2b7320563,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/072017.mp3,Al-Jinn,Al-Mulk,Al-Hijr,An-Nur,1,
4de59bf0-026e-46ba-b5a3-ea17f3d82cff,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/070035.mp3,Al-Kawthar,Maryam,An-Nasr,Al-Ma'arij,4,
6eb58c37-532b-4f4f-991f-72930d8f872a,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077032.mp3,Al-Mursalat,Al-Kafirun,Al-Mujadila,Abasa,1,
f67959ad-0508-4e04-8545-5c69daed54f6,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/072001.mp3,At-Takwir,Al-Jinn,Az-Zalzala,Al-Waqi'a,2,
525edf73-f064-43a0-8411-7b21e58b5315,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/067016.mp3,Al-Ikhlas,Al-Mulk,Al-Lail,Al-Ma'un,2,
814ccc11-4e22-420f-91da-89e3be74e3bf,What is the name of this Surah?,https://verses.quran.com/Alafasy/mp3/070025.mp3,Al-Ma'arij,Ar-Ra'd,Abasa,Al-'Adiyat,1,
c356c9b0-d0ff-420a-8f2a-6d36a7365cc5,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077032.mp3,Az-Zumar,Al-Mursalat,At-Tahrim,Al-Hijr,2,
fd8726d8-6773-44be-b296-58c1eef23efe,What is the name of this Surah?,https://verses.quran.com/Rifai/mp3/071017.mp3,Al-Mu'minun,Al-Asr,Al-Mursalat,Nuh,4,
0c1bc1f6-bc6b-4ee4-b1b1-3934d7cf301d,What is the name of this Surah?,https://verses.quran.com/Sudais/mp3/077045.mp3,Al-Mursalat,Al-Qalam,Al-Jinn,Al-Qasas,1,
7e651ace-aa3c-4275-9365-02e3b934b8ed,What is the name of this Surah?,https://verses.quran.com/Minshawi/Murattal/mp3/077047.mp3,Al-Mursalat,Yusuf,Al-Qari'a,Fussilat,1,
